Year,county,totpop,unemp,unemp_rate
2005,"Baldwin County, Alabama",25295,0,0
2005,"Calhoun County, Alabama",15128,96,0.634584876
2005,"Cullman County, Alabama",11126,0,0
2005,"DeKalb County, Alabama",8460,0,0
2005,"Elmore County, Alabama",7779,0,0
2005,"Etowah County, Alabama",15553,0,0
2005,"Houston County, Alabama",12418,46,0.370430021
2005,"Jefferson County, Alabama",83187,205,0.246432736
2005,"Lauderdale County, Alabama",13185,77,0.583996966
2005,"Lee County, Alabama",9919,32,0.322613167
2005,"Limestone County, Alabama",7856,0,0
2005,"Madison County, Alabama",34222,137,0.400327275
2005,"Marshall County, Alabama",11098,41,0.369435934
2005,"Mobile County, Alabama",46238,125,0.270340413
2005,"Montgomery County, Alabama",24515,0,0
2005,"Morgan County, Alabama",13988,0,0
2005,"St. Clair County, Alabama",7015,88,1.25445474
2005,"Shelby County, Alabama",14165,0,0
2005,"Talladega County, Alabama",9876,0,0
2005,"Tuscaloosa County, Alabama",17593,62,0.352412891
2005,"Walker County, Alabama",9946,50,0.502714659
2005,"Anchorage Municipality, Alaska",16902,55,0.325405277
2005,"Fairbanks North Star Borough, Alaska",4320,0,0
2005,"Matanuska-Susitna Borough, Alaska",5250,0,0
2005,"Apache County, Arizona",6360,0,0
2005,"Cochise County, Arizona",19508,0,0
2005,"Coconino County, Arizona",9184,43,0.468205575
2005,"Maricopa County, Arizona",390265,1141,0.292365444
2005,"Mohave County, Arizona",38097,110,0.288736646
2005,"Pima County, Arizona",128456,615,0.478763156
2005,"Pinal County, Arizona",32817,51,0.155407258
2005,"Yavapai County, Arizona",42133,0,0
2005,"Yuma County, Arizona",30821,0,0
2005,"Benton County, Arkansas",22364,154,0.688606689
2005,"Craighead County, Arkansas",9415,84,0.892193309
2005,"Faulkner County, Arkansas",9129,0,0
2005,"Garland County, Arkansas",18934,49,0.258793704
2005,"Jefferson County, Arkansas",9773,0,0
2005,"Pulaski County, Arkansas",40861,0,0
2005,"Saline County, Arkansas",11053,0,0
2005,"Sebastian County, Arkansas",14057,0,0
2005,"Washington County, Arkansas",15507,0,0
2005,"White County, Arkansas",9147,0,0
2005,"Alameda County, California",144255,230,0.159439881
2005,"Butte County, California",30390,59,0.19414281
2005,"Contra Costa County, California",110646,298,0.269327405
2005,"El Dorado County, California",20102,60,0.298477763
2005,"Fresno County, California",81175,192,0.236526024
2005,"Humboldt County, California",15633,0,0
2005,"Imperial County, California",15855,0,0
2005,"Kern County, California",64750,54,0.083397683
2005,"Kings County, California",10304,54,0.524068323
2005,"Lake County, California",10171,0,0
2005,"Los Angeles County, California",953013,2734,0.286879612
2005,"Madera County, California",14611,0,0
2005,"Marin County, California",33477,0,0
2005,"Mendocino County, California",12133,0,0
2005,"Merced County, California",20413,86,0.421300152
2005,"Monterey County, California",39419,128,0.324716507
2005,"Napa County, California",16687,0,0
2005,"Nevada County, California",15822,0,0
2005,"Orange County, California",300769,846,0.281278988
2005,"Placer County, California",42615,0,0
2005,"Riverside County, California",215785,533,0.247005121
2005,"Sacramento County, California",140964,309,0.219204903
2005,"San Bernardino County, California",152691,348,0.227911272
2005,"San Diego County, California",310836,604,0.194314687
2005,"San Francisco County, California",105176,124,0.117897619
2005,"San Joaquin County, California",60445,430,0.71139052
2005,"San Luis Obispo County, California",35881,74,0.206237284
2005,"San Mateo County, California",86631,59,0.068104951
2005,"Santa Barbara County, California",48568,68,0.140009883
2005,"Santa Clara County, California",169440,803,0.47391407
2005,"Santa Cruz County, California",24489,58,0.236841031
2005,"Shasta County, California",26335,0,0
2005,"Solano County, California",40180,56,0.139372822
2005,"Sonoma County, California",55387,49,0.088468413
2005,"Stanislaus County, California",47260,69,0.146000846
2005,"Sutter County, California",10830,0,0
2005,"Tulare County, California",36547,0,0
2005,"Ventura County, California",81442,374,0.459222514
2005,"Yolo County, California",17684,62,0.350599412
2005,"Yuba County, California",6688,0,0
2005,"Adams County, Colorado",27337,60,0.219482752
2005,"Arapahoe County, Colorado",46896,50,0.106618901
2005,"Boulder County, Colorado",23477,119,0.506879073
2005,"Denver County, Colorado",58612,305,0.520371255
2005,"Douglas County, Colorado",11546,0,0
2005,"El Paso County, Colorado",49215,179,0.363710251
2005,"Jefferson County, Colorado",55803,111,0.198914037
2005,"Larimer County, Colorado",26606,119,0.447267534
2005,"Mesa County, Colorado",19014,0,0
2005,"Pueblo County, Colorado",21210,30,0.141442716
2005,"Weld County, Colorado",18042,146,0.809222924
2005,"Fairfield County, Connecticut",110802,147,0.132669085
2005,"Hartford County, Connecticut",115204,289,0.250859345
2005,"Litchfield County, Connecticut",26019,92,0.353587763
2005,"Middlesex County, Connecticut",21212,59,0.278144447
2005,"New Haven County, Connecticut",108873,362,0.332497497
2005,"New London County, Connecticut",32747,0,0
2005,"Tolland County, Connecticut",15101,90,0.595987021
2005,"Windham County, Connecticut",12621,35,0.277315585
2005,"Kent County, Delaware",16726,46,0.275020926
2005,"New Castle County, Delaware",57166,35,0.061225204
2005,"Sussex County, Delaware",32899,119,0.361713122
2005,"District of Columbia, District of Columbia",62494,404,0.64646206
2005,"Alachua County, Florida",21966,0,0
2005,"Bay County, Florida",22125,0,0
2005,"Brevard County, Florida",102823,452,0.439590364
2005,"Broward County, Florida",240355,977,0.406482079
2005,"Charlotte County, Florida",51822,65,0.125429354
2005,"Citrus County, Florida",40286,70,0.173757633
2005,"Clay County, Florida",16553,0,0
2005,"Collier County, Florida",71057,0,0
2005,"Duval County, Florida",81235,338,0.416076814
2005,"Escambia County, Florida",40201,71,0.176612522
2005,"Flagler County, Florida",18334,335,1.827206283
2005,"Hernando County, Florida",41672,166,0.398349011
2005,"Highlands County, Florida",29401,200,0.680248971
2005,"Hillsborough County, Florida",124607,713,0.572198994
2005,"Indian River County, Florida",33800,123,0.363905325
2005,"Lake County, Florida",71563,0,0
2005,"Lee County, Florida",120735,97,0.080341243
2005,"Leon County, Florida",20175,489,2.423791822
2005,"Manatee County, Florida",67496,115,0.170380467
2005,"Marion County, Florida",69442,81,0.116644106
2005,"Martin County, Florida",35541,0,0
2005,"Miami-Dade County, Florida",314709,2421,0.769282099
2005,"Monroe County, Florida",11740,85,0.724020443
2005,"Okaloosa County, Florida",22223,0,0
2005,"Orange County, Florida",92532,1006,1.087191458
2005,"Osceola County, Florida",25327,0,0
2005,"Palm Beach County, Florida",263239,842,0.319861419
2005,"Pasco County, Florida",89459,258,0.288400273
2005,"Pinellas County, Florida",181109,588,0.324666361
2005,"Polk County, Florida",91510,484,0.528903945
2005,"Putnam County, Florida",13397,84,0.627006046
2005,"St. Johns County, Florida",22861,0,0
2005,"St. Lucie County, Florida",49552,212,0.427833387
2005,"Santa Rosa County, Florida",16773,50,0.298098134
2005,"Sarasota County, Florida",103897,212,0.20404824
2005,"Seminole County, Florida",41584,652,1.567910735
2005,"Volusia County, Florida",97491,196,0.201044199
2005,"Bartow County, Georgia",7386,0,0
2005,"Bibb County, Georgia",18290,0,0
2005,"Carroll County, Georgia",8966,0,0
2005,"Chatham County, Georgia",28183,169,0.599652273
2005,"Cherokee County, Georgia",12509,0,0
2005,"Clarke County, Georgia",8461,0,0
2005,"Clayton County, Georgia",16666,60,0.360014401
2005,"Cobb County, Georgia",49812,91,0.182686903
2005,"Columbia County, Georgia",8518,0,0
2005,"Coweta County, Georgia",8996,0,0
2005,"DeKalb County, Georgia",52997,545,1.028360096
2005,"Dougherty County, Georgia",10319,0,0
2005,"Douglas County, Georgia",7777,0,0
2005,"Fayette County, Georgia",9109,65,0.713579976
2005,"Floyd County, Georgia",12147,0,0
2005,"Forsyth County, Georgia",9682,0,0
2005,"Fulton County, Georgia",65796,242,0.367803514
2005,"Glynn County, Georgia",9528,0,0
2005,"Gwinnett County, Georgia",39510,314,0.79473551
2005,"Hall County, Georgia",14106,60,0.425350915
2005,"Henry County, Georgia",9810,55,0.560652396
2005,"Houston County, Georgia",11701,120,1.025553372
2005,"Lowndes County, Georgia",8482,0,0
2005,"Muscogee County, Georgia",20013,66,0.329785639
2005,"Newton County, Georgia",6858,0,0
2005,"Richmond County, Georgia",20170,216,1.070897372
2005,"Rockdale County, Georgia",6240,0,0
2005,"Walton County, Georgia",7187,0,0
2005,"Whitfield County, Georgia",8897,68,0.764302574
2005,"Hawaii County, Hawaii",21471,141,0.656699735
2005,"Honolulu County, Hawaii",122994,74,0.060165537
2005,"Maui County, Hawaii",15451,31,0.200634263
2005,"Ada County, Idaho",30761,157,0.510386528
2005,"Bannock County, Idaho",7629,0,0
2005,"Bonneville County, Idaho",9516,0,0
2005,"Canyon County, Idaho",15895,0,0
2005,"Kootenai County, Idaho",15605,0,0
2005,"Twin Falls County, Idaho",9607,0,0
2005,"Adams County, Illinois",9901,0,0
2005,"Champaign County, Illinois",17434,104,0.596535505
2005,"Cook County, Illinois",589429,2480,0.42074618
2005,"DeKalb County, Illinois",8899,53,0.595572536
2005,"DuPage County, Illinois",87354,283,0.323969137
2005,"Kane County, Illinois",36998,75,0.20271366
2005,"Kankakee County, Illinois",13010,62,0.476556495
2005,"Kendall County, Illinois",5820,0,0
2005,"Lake County, Illinois",59619,119,0.199600798
2005,"LaSalle County, Illinois",16479,0,0
2005,"McHenry County, Illinois",26550,57,0.214689266
2005,"McLean County, Illinois",14774,118,0.79870042
2005,"Macon County, Illinois",16307,60,0.367940148
2005,"Madison County, Illinois",34420,338,0.981987217
2005,"Peoria County, Illinois",23590,99,0.419669351
2005,"Rock Island County, Illinois",21555,39,0.180932498
2005,"St. Clair County, Illinois",30518,47,0.154007471
2005,"Sangamon County, Illinois",24080,0,0
2005,"Tazewell County, Illinois",18705,0,0
2005,"Vermilion County, Illinois",12340,186,1.507293355
2005,"Will County, Illinois",49661,52,0.104709933
2005,"Winnebago County, Illinois",34580,375,1.084441874
2005,"Allen County, Indiana",36349,135,0.371399488
2005,"Bartholomew County, Indiana",8914,0,0
2005,"Clark County, Indiana",11756,0,0
2005,"Delaware County, Indiana",14956,0,0
2005,"Elkhart County, Indiana",20456,181,0.884825968
2005,"Floyd County, Indiana",8133,0,0
2005,"Grant County, Indiana",10213,0,0
2005,"Hamilton County, Indiana",17175,127,0.73944687
2005,"Hendricks County, Indiana",12028,20,0.166278683
2005,"Howard County, Indiana",11379,66,0.580015819
2005,"Johnson County, Indiana",12513,112,0.895069128
2005,"Kosciusko County, Indiana",8688,11,0.126611418
2005,"Lake County, Indiana",60504,89,0.147097713
2005,"LaPorte County, Indiana",14484,0,0
2005,"Madison County, Indiana",19237,75,0.389873681
2005,"Marion County, Indiana",88579,249,0.281105002
2005,"Monroe County, Indiana",11356,0,0
2005,"Morgan County, Indiana",7407,0,0
2005,"Porter County, Indiana",16639,0,0
2005,"St. Joseph County, Indiana",32032,111,0.346528472
2005,"Tippecanoe County, Indiana",13156,14,0.106415324
2005,"Vanderburgh County, Indiana",22978,0,0
2005,"Vigo County, Indiana",12464,0,0
2005,"Wayne County, Indiana",10341,105,1.015375689
2005,"Black Hawk County, Iowa",16478,0,0
2005,"Dubuque County, Iowa",12036,177,1.470588235
2005,"Johnson County, Iowa",9209,0,0
2005,"Linn County, Iowa",23290,0,0
2005,"Polk County, Iowa",40758,149,0.365572403
2005,"Pottawattamie County, Iowa",11351,138,1.215751916
2005,"Scott County, Iowa",18719,0,0
2005,"Story County, Iowa",7737,0,0
2005,"Woodbury County, Iowa",12870,0,0
2005,"Douglas County, Kansas",8410,0,0
2005,"Johnson County, Kansas",48186,67,0.139044536
2005,"Leavenworth County, Kansas",6373,0,0
2005,"Sedgwick County, Kansas",50064,105,0.209731544
2005,"Shawnee County, Kansas",22349,0,0
2005,"Wyandotte County, Kansas",16074,179,1.113599602
2005,"Boone County, Kentucky",8592,0,0
2005,"Bullitt County, Kentucky",5865,0,0
2005,"Campbell County, Kentucky",10207,0,0
2005,"Christian County, Kentucky",6892,55,0.798026698
2005,"Daviess County, Kentucky",12442,81,0.651020736
2005,"Fayette County, Kentucky",26532,119,0.448515001
2005,"Hardin County, Kentucky",9573,0,0
2005,"Jefferson County, Kentucky",87472,129,0.147475764
2005,"Kenton County, Kentucky",15785,44,0.278745645
2005,"Madison County, Kentucky",7118,0,0
2005,"Pike County, Kentucky",8356,0,0
2005,"Warren County, Kentucky",10132,0,0
2005,"Bossier Parish, Louisiana",11031,0,0
2005,"Caddo Parish, Louisiana",31669,77,0.243139979
2005,"Calcasieu Parish, Louisiana",21598,0,0
2005,"East Baton Rouge Parish, Louisiana",40425,86,0.212739641
2005,"Iberia Parish, Louisiana",8227,46,0.559134557
2005,"Jefferson Parish, Louisiana",54513,85,0.155926109
2005,"Lafayette Parish, Louisiana",18603,70,0.376283395
2005,"Lafourche Parish, Louisiana",10613,0,0
2005,"Livingston Parish, Louisiana",9328,76,0.814751286
2005,"Orleans Parish, Louisiana",48599,53,0.109055742
2005,"Ouachita Parish, Louisiana",16578,0,0
2005,"Rapides Parish, Louisiana",15239,0,0
2005,"St. Bernard Parish, Louisiana",7885,0,0
2005,"St. Landry Parish, Louisiana",11137,0,0
2005,"St. Tammany Parish, Louisiana",21833,29,0.132826455
2005,"Tangipahoa Parish, Louisiana",10249,0,0
2005,"Terrebonne Parish, Louisiana",11141,0,0
2005,"Androscoggin County, Maine",14273,64,0.448399075
2005,"Aroostook County, Maine",12094,0,0
